id,modelId,description,category,topLevelSynsetId,subSynsetId
85727,9d7a8d4c013bdc8321cf7471b191cb89,ash color square shape wood glass material new model,Table,04379243,03179701
85726,c20a339e2983a462406281a1e760ea19,a green wooden tennis table with blocked legs and tennis partition,Table,04379243,04381587
85725,85208e245c49fd72349bb1cbbf9a4206,red with black color fiber and cloth material old model,Chair,03001627,04373704
85724,6b5edd2c4df6e85cf9b9977a2406713a,green with wood color square shape wooden material new model,Chair,03001627,03001627
85723,c47d1d0aae5de919f2bf00ef0d8c7aac,a rectangular brown color wooden table crossed legs,Table,04379243,04379243
85722,262f3ee836b6b023c5beea20858a99d5,black colour round shape wooden with steel material new model,Table,04379243,04379243
85721,c50c2887ba2b5535c32fd7e88552aa9,"a squared gray high chair, the back round edged and incongruously wide",Chair,03001627,03001627
85720,12a5cc49c75b93af5b4aea6c98f52b6e,Table is slime. Wooden colo. Made by part-ex.,Table,04379243,20000037
85719,46d7e85d80411f50a094848ea4d06501,"a sleek wooden padded rocking chair, whit sides made of flat panels",Chair,03001627,02738535
85718,780799646ab0a19b589fc18f8d1e43a,Table color is wooden. almost squire. Made by wood.,Table,04379243,04603729
85717,7f9d2da43d6aba67afb6676a5cd782b6,"a greenish padded coffee table, 4 legs of wood",Table,04379243,04379243
85716,5b5532f71d63a7a772051d450c32f58a,"a simplistic 3 parts wooden long table, 2 fat gray legs",Table,04379243,03179701
85715,4bbd110ccfc81dd336b0f2a1430e993a,It is a chair. Color white. Stile & wood.,Chair,03001627,20000020
85714,9768599990ec4b54575fb26548334725,"a modern looking pink round table, with a ring as supporter, 4 wires joining them",Table,04379243,04379243
85713,8be0acca4f67e4a4ea966ed2fa6fd5c0,It is a desk table. It is wooden color & label table.,Table,04379243,03092883
85711,4b47e8b6ac084de116a2b5862518c93,a round table made of 2 brown circular pieces of wood and 4 glass panels,Table,04379243,04379243
85712,2e096785b8d98d4430bbd4cddd04c77b,a metallic grey table with block cabinets and glass top,Table,04379243,03063968
85710,d2815e678f173616e6cfc789522bfbab,Black color. it is a chair. it also slim.,Chair,03001627,03001627
85709,ac2f8d240e2fd36ce2acfd5544378c96,"a slightly angular wooden table, with 4 thin legs, and a extra panel in the front",Table,04379243,04379243
85708,215e557db4c4bb5d837b757304479228,"a classic rocking chair made of cillyndrical beige pieces, slightly brown padded seat and back",Chair,03001627,04099969
85707,164ec64e7a28c08b221ea40148177a97,color wooden. It is desk & it is almost squire.,Table,04379243,04603729
85706,ad92bfc65465091c48d90eef8384210,a square white wooden table with stand style legs,Table,04379243,04379243
85705,236f75a784ed58d62b3e9b6eb52d35df,black and sandal color square shape wooden material new model,Chair,03001627,04331277
85704,dbf2123ee206a81b8b00eeaf68a1358,wooden color table. label table wood material.,Table,04379243,04603729
85703,a20760333defff73d2ef7d159eb54508,a brown metallic chair with black curved legs,Chair,03001627,20000020
85702,611e834a83c63f50a8840b31c6de34ce,a low heighten rectangular white wooden table with four legs,Table,04379243,20000037
85701,4e232b14eff92afb268cf362bf3a8d20,a round table with three grey legs and glass top,Table,04379243,04379243
85700,f0d8620b49ea76db83130614d8020b3,a white and grey rectangular table with four legs,Table,04379243,03179701
85699,5421802bb8e6e9781ea54e1e7afcaee9,"Wooden color chair, blue fum, back side round",Chair,03001627,02738535
85698,7eb4a453070b3f090d1267f8054d8a8,A rounded cushion chair having arms with design legs and a round white top stool nearby,Chair,03001627,02738535
85697,24465c99afde3b9782f320c67d1f2e15,a white metallic chair with four pipe style legs,Chair,03001627,04331277
85696,1a42167b30554eb8f5a6c82f073f291b,a brown wooden cabinet table with three shelves and wheels,Table,04379243,04379243
85695,4bbd110ccfc81dd336b0f2a1430e993a,A chair made of grey colored round steel frames with a white colored seat and a grey colored backrest,Chair,03001627,20000020
85694,e3ade6122be60b39742cd3471ca7caf4,a silver marble table with a table top that is somewhat shaped more like an infinity symbol,Table,04379243,04379243
85693,bd5eb0bfad19c8d9cd431573238602d,a grey wooden metallic sofa chair with cushions,Chair,03001627,20000027
85692,f0f04644e071d9348ca588a3264b9f86,a wooden chair with square seat and whose backrest is composed of five circular rods fixed together by a rectangular slab up top,Chair,03001627,03001627
85691,1b48826b38c2dc0630d4c74109f9e072,A table of four square legs and a black color top with of painted cross art design,Table,04379243,20000037
85690,9ee005b0d0cf88a0e7e684d25d4dcaf0,a low heighten brown wooden table with leaf print design,Table,04379243,03063968
85689,233efac14ec7189e809222e4341a7d65,a table with glass circular table top supported by slanting legs,Table,04379243,04379243
85688,af09abc2c30ac934b3c42e318f3affc,a silver table with a rectangular table top which has slits. It is composed of four plastic legs.,Table,04379243,04379243
85687,2ef5b582482d7d52cb71061323057eb9,a square brown wooden table with four legs,Table,04379243,04379243
85686,c6811f115d89758f46fb9c38320df24e,A revolving type chair with a thick seat and backrest of grey color,Chair,03001627,04373704
85685,42df32ea024077732463600025db2266,a chair with red seat and whose backrest is composed of metal rods weld to a long metal,Chair,03001627,04331277
85684,c3c635d741fab1615f0b5ee0fb357b4c,a decorative table with a sword like engraving on the table top,Table,04379243,03116530
85683,6def527e32885b7888dcbe86402c7c15,a grey metallic chair with strip design and curved back,Chair,03001627,02738535
85682,c2a33328b7df204e1754bd6e58ab2748,a rectangular wooden table supported by four rectangular slabs acting as legs,Table,04379243,20000040
85681,855c6cc99578afda6a5ef4b501708f3,"A table with a painted type top,four steel round legs of grey color",Table,04379243,04379243
85680,94b779e6bdf6c3d171a782a4379556c7,a chair with purple seat and backrest. It has four thin metal legs with wheels attached to them.,Chair,03001627,03001627
85679,4ce0cbd82a8f86a71dffa0a43719d0b5,a purple wooden rectangular table with three shelves,Table,04379243,03179701
85678,e19080d150b1932ab20aa91e9e90c311,"A monitoring working table with top desk,cabinet drawers,monitor board and a light on tophead",Table,04379243,04603729
85677,dddacb5f14641b49766aeccb5d872ce4,a brown wooden l-shaped rectangular table with drawers and cabinets,Table,04379243,03179701
85676,fd5492b732f41dc3f7628281ecb18112,a brown wooden cushioned sofa with straight back,Chair,03001627,20000027
85675,8d9061d863268349db224de2961e777c,a grey wooden sofa with cushioned seat and strip design,Chair,03001627,20000027
85674,18fa0155b4fd12f9a829287b9dedcaa7,A counter desk type table with a black colored top and white-grey colored body,Table,04379243,03116530
85673,12df0535bb43633abdd9b7a602ec35ec,modern design side table with glass top and wooden central support,Table,04379243,04379243
85672,d309951e04fd344c7b56d76bb19dcf39,white and grey coffee table with straight legs connected at the bottom,Table,04379243,04379243
85671,f3955fc72bd9f91e30e06a011e63236a,A folding type arm-chair made of steel grey colored round frames with black-grey seat and backrest,Chair,03001627,03001627
85670,ba8b2d50ab955e94beedb4c8fd29e2d1,modern design side table with grey top and black legs connected at the bottom,Table,04379243,04379243
85669,a18a82b239fc07cf433619555ecca8aa,straight baked wooden dining chair with armrests and round straight legs,Chair,03001627,02738535
85668,ed45493414f9214687694c57464ff1e3,an L shaped table with a wooden table top and supported by L shaped legs,Table,04379243,03179701
85667,7114ef00fe68d053cccbd142483bf2e7,a beach chair with multicolored backrest and seat supported by a white plastic frame,Chair,03001627,03376595
85666,5f188ef6d852a85c8d0180586cee2c13,light brown wooden desk with two sets of drawers on each side with black handles,Table,04379243,03179701
85665,24cd35785c38c6ccbdf89940ba47dea,a piece composed of two white chairs with one being similar to a cone in shape. the other one is a typical chair with square seat and backrest and specially shaped armrest,Chair,03001627,03001627
85664,8cb34663a9e42f95c3bd24f986301745,a rectangular white bench-like chair with no armrest. It is supported by thin specially shaped metal legs,Chair,03001627,03001627
85663,5f256dd64efba74a4316d3320fdfa899,old-fashion armchair covered with grey and light blue fabric,Chair,03001627,20000027
85662,317a2cc9f3b54a48283b00891f680579,a couch with circular seat and backrest. It is supported by a single leg with 4 metal slabs acting as a base.,Chair,03001627,02738535
85661,29483ee10e6c6e4c2c37553db37ec752,a grey chair slanting backrest and square seat. It is supported by a single leg with a circular base.,Chair,03001627,03001627
85660,66f18d05d960ffe0bcd12732b5a4b789,a white chair with square seat and decorative back rest. it has 4 decorated wooden legs,Chair,03001627,03001627
85659,4ca29321dadaae90a516b539b31607a2,light brown wooden kitchen chair with straight legs,Chair,03001627,04331277
85658,d85b661f2c9345f819fb4103277a6b93,beige armchair with low back and brown wooden legs,Chair,03001627,20000027
85657,5f3fd62e285aeaae4e2090b842effe89,a table with black tabletop with several drawers,Table,04379243,03179701
85656,7bdc0aaca74cca86593ebeeedbff73b,a dark grey sofa chair with wide seat and short backrest. It has four short metal legs,Chair,03001627,20000027
85655,8af802214afcb014bd15bdbf03199e85,a chair with white seat and whose backrest is made of small wooden sticks bound together,Chair,03001627,03001627
85654,831c0e0316d51292df562efe672dd5,a rectangular table with marble table tip supported by a wooden frame with a compartment,Table,04379243,03063968
85653,8ddaa112e6ba36b5b1e23c7675c49239,a wooden chair with black backrest and seat. Its back has half circles design,Chair,03001627,03001627
85652,f2fee52b9098c13fdcfa6f33a3c5eb83,a wooden table with rectangular table top made up of rectangular wooden slabs. It has four long legs.,Table,04379243,04379243
85651,711d3e719d7655adb8183a4a81361b94,"a dark, wooden, rectangle bench. it has wooden stands on both narrow ends of it.",Table,04379243,03179701
85650,161b5260bcc6f8fc9befe610bb4b9f25,a circular table with glass table top and supported by a jar like base,Table,04379243,04379243
85649,4c52204e49ce9449492d9da2668ec34c,a white office chair with 5 wheels on the legs.,Chair,03001627,04373704
85648,a3c4bd89e7570dcc6204511a506beabf,a grey chair that has a slanted back side with straight front legs and slanted back legs. the back of the chair has a black cushion in the head area.,Chair,03001627,04331277
85647,2c67f62020ca22927297db8481c2b16b,"a red, transparent plastic chair with four metal legs.",Chair,03001627,04331277
85646,ddc6ea7906f28cace8e2c411e1e93d03,"a wooden table with 2 drawers, 2 glass paneled cabinets, and a secondary platform",Table,04379243,03092883
85645,9233077bbe6926c239465fa20b0ba7fb,a red chair with square seat and very long backrest. it has accordion like legs.,Chair,03001627,03001627
85644,3f9b11fdf6d5aa3d9c75eb4326997fae,"a brown, wooden framed, oval coffee table with very short legs. The surface of the table has a vintage flower-print fabric on it.",Table,04379243,03063968
85643,68d41388f8a62fce19abd93be2967664,a green chair with a square seat extending as a leg. Its rectangular backrest extends as two separate legs.,Chair,03001627,02738535
85642,2c3a4ab3efbf12d74ef530b007e93f59,"a squared low table, slats in the 4 sides, the legs slightly carved",Table,04379243,04379243
85641,a18c4bd95d90f37091829b477862aff6,"a grey, rectangle desk with four legs and a lower plank the same size as the desk surface on foot level.",Table,04379243,20000040
85640,5e4351c4525fae6d6fa63795f94c4d8c,"a wooden long table, 4 legs and seemingly chiseled from the same piece",Table,04379243,03179701
85639,1ee30d218c8c730ecb01bc908e8cea6,"a modern-looking, tall, metal chair with four legs.",Chair,03001627,03001627
85638,c0de139953efa6ea2b151d8b52c53b90,"a round table with a cillyndrical metallic supporter, and the platform crisscrossed and in its center a purple circle",Table,04379243,04379243
85637,8519a614ac4b1c642b70eac6546e93fd,"a brown, wooden, round table with one leg in the middle of it.",Table,04379243,04379243
85636,48d44532ffcdd4a2fc30bf6907b3dbb9,A grey high standing wooden chair. With straightback and no armrests.,Chair,03001627,04331277
85635,17b77403b80de623f1783a44a88d6274,A square wooden chair with tall armrests. With black leather padded seat and backrest.,Chair,03001627,20000027
85634,74d4b9b13cd160e6f51f77a6d7299806,A black velvet easy chair with armrests. With velvet skirting around the base.,Chair,03001627,20000027
85633,339092b2aeffea998629cea277916e93,"a comic printed table, made from gray plastic",Table,04379243,03063968
85632,1e60953829fa7e0530bbd4cddd04c77b,A low circular glass table with a grey stem that goes down and connects to a smaller white circular base.,Table,04379243,03063968
85631,1c2cad4df1697103a5139737ddc33fc8,A grey straightbacked chair. Wooden construction with a padded seat.,Chair,03001627,03001627
85630,acfd2b0f06c128d72157d75d50a75b71,"A black and brown push-pull chair with arm,seat and grill type backrest",Chair,03001627,04099969
85629,9d7d7607e1ba099bd98e59dfd5823115,a wooden chair sith slats on the 4 sides of the legs and in the back,Chair,03001627,04331277
85628,1cbd4d2be9cf0e3e84ef3d675a0511c0,A beige rectangular tabletop on a teal frame with a slatted shelf underneath.  This is similar to a big coffee table you would find in front of a TV.,Table,04379243,04379243
85627,81276e5b6c8871634af957103f4767ac,A silver aluminum chair with sculpted seat. Without armrests.,Chair,03001627,04331277
85626,2c2fbe0622220e7cf51f77a6d7299806,A grey leather chair with armrests. Wooden frame and legs with footrests.,Chair,03001627,20000027
85625,b7184dd450c5fc2e17c1e3c52889f7b,"A wooden chair with a square seat, four embellished short legs, and a very tall back piece made of five thin tall slats of wood.",Chair,03001627,04331277
85624,777365e9179ef98cea4f74d1efed63c3,"a dark mahogany wood table, made from 4 panels",Table,04379243,04379243
85623,5a60822959b28856920de219c00d1c3b,a long white rectangular counter table with four cabinets,Table,04379243,20000010
85622,4042faba97a901aa08cd647a48e605d,A black mesh chair. Lightweight steel frame.,Chair,03001627,04331277
85621,8eb85236a450db4c44e1d3da2eab581a,a white table with a small chipped off portion on the table top. It has four long rectangular legs.,Table,04379243,03092883
85620,37d7029722aa0d91904cae5fc41c2d5e,a really curved chair made from a single orange-brownish panel,Chair,03001627,20000026
85619,4264ba880cb763d37342f7d672371a5e,"A self type table with white surface top and other five selves,two round and six flat grey color legs",Table,04379243,04379243
85618,3515073c473f4ec94b3c42e318f3affc,This is a cushioned white chair.  The legs of the chair are brown.,Chair,03001627,03001627
85617,2783a969fa42cdecbe31379a5751d820,this is a one piece chair.  The chair is red and has no cushion.  This chair appears to be made out of wood.,Chair,03001627,03001627
85616,d2222dbbaaae806cacd0ab81dc64966c,a white table that has an elliptical overall shape. It is supported by four small legs,Table,04379243,03063968
85615,c6591f825c72dc6553a2cae48abaea7d,A glass topped round table with black iron legs. The glass is smooth and light blue.,Table,04379243,04379243
